track.id,track.name,track.popularity,track.album.album_type,track.duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.album.release_date,tag
47EiUVwUp4C9fGccaPuUCS,DÁKITI,82,single,205090,0.731,0.573,-10.059,0.0544,0.401,5.22e-5,0.113,0.145,109.928,2020-10-30,2020s
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),78,album,169333,0.781,0.67,-3.912,0.0452,0.0103,0,0.0761,0.595,127.99,2020-11-27,2020s
55CHeLEfn5iJ0IIkgaa4si,Savage,69,album,155497,0.843,0.741,-5.609,0.334,0.0252,0,0.096,0.68,168.983,2020-03-06,2020s
463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),76,single,203064,0.702,0.825,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,2020-10-01,2020s
45S5WTQEGOB1VHr1Q4FuPl,Golden,81,album,208906,0.448,0.838,-5.257,0.0557,0.21,1.31e-4,0.131,0.254,139.863,2019-12-13,2020s
5psEZhQu6lukjhavJo4AbC,SO DONE,63,single,126521,0.719,0.598,-6.254,0.077,0.232,0,0.115,0.303,142.592,2020-10-23,2020s
1daDRI9ahBonbWD8YcxOIB,Angels Like You,78,album,196453,0.672,0.642,-4.035,0.0313,0.0981,0,0.1,0.494,121.981,2020-11-27,2020s
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,71,single,200481,0.766,0.788,-3.128,0.312,0.105,5.81e-6,0.142,0.609,179.984,2020-11-05,2020s
3YmgsYX80v0EtBZekgcB6w,BOYSHIT,52,single,160397,0.638,0.699,-6.542,0.0892,0.0203,0,0.0879,0.57,121.122,2020-12-11,2020s
1dLXLETYiZohIZWnse4ypG,Better,60,single,174516,0.637,0.418,-7.137,0.301,0.353,0,0.131,0.0807,84.295,2020-09-25,2020s
7rq1zCf90CnU7OalBLIgNp,r u ok,63,single,185849,0.666,0.593,-5.905,0.0373,0.318,0,0.414,0.329,140.013,2020-12-10,2020s
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),73,single,200221,0.8,0.56,-4.818,0.261,0.057,0,0.134,0.45,163.071,2020-07-17,2020s
6MGRweoLPBAaPcXTMpMWsA,Coco (feat. DaBaby),67,album,142000,0.697,0.783,-4.356,0.0876,0.158,0,0.151,0.528,98.068,2021-03-26,2020s
7HWetAoWK9qkFM575HONAY,Lonely (with benny blanco),54,single,149297,0.631,0.226,-7.257,0.0396,0.879,0,0.115,0.0765,79.968,2020-10-16,2020s
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,75,single,210463,0.399,0.491,-10.778,0.0538,0.0563,8.9e-4,0.11,0.151,91.066,2020-04-24,2020s
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,77,single,209438,0.824,0.588,-6.4,0.0924,0.692,1.04e-4,0.149,0.513,98.027,2019-10-17,2020s
27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),71,single,178373,0.779,0.705,-3.895,0.0344,0.369,7.91e-6,0.124,0.946,101.022,2020-08-21,2020s
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,77,album,176960,0.755,0.578,-8.932,0.145,0.316,0,0.25,0.581,94.148,2020-05-08,2020s
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,70,single,147800,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,2020-04-21,2020s
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,73,single,191406,0.727,0.626,-8.415,0.0726,0.0469,2.58e-5,0.126,0.322,86.97,2020-07-10,2020s
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),71,single,218901,0.695,0.343,-10.798,0.0432,0.0743,1.04e-6,0.107,0.229,85.84,2020-07-16,2020s
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,78,album,153294,0.316,0.63,-5.963,0.117,0.471,0.262,0.205,0.313,89.643,2019-10-04,2020s
6J2LdBN97cDWn0MLxYh9HB,July,79,album,156106,0.708,0.186,-8.953,0.042,0.868,0,0.0779,0.322,72.541,2020-05-15,2020s
7vGuf3Y35N4wmASOKLUVVU,Silence,81,single,180822,0.52,0.761,-3.093,0.0853,0.256,4.96e-6,0.17,0.286,141.971,2017-08-11,2020s
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,76,album,139741,0.923,0.604,-6.671,0.245,0.017,0,0.272,0.826,145.062,2020-03-13,2020s
527k23H0A4Q0UJN3vGs0Da,After Party,78,album,167915,0.629,0.692,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,2020-03-13,2020s
66W1rVTnEv86dIkFhoiElg,Secrets,69,single,176766,0.848,0.768,-5.386,0.0373,0.0412,7.85e-4,0.195,0.777,118.961,2020-04-24,2020s
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,78,single,183290,0.794,0.793,-4.521,0.0842,0.0125,0,0.0952,0.677,123.941,2019-10-31,2020s
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),76,single,237735,0.676,0.609,-5.831,0.481,0.0706,0,0.152,0.508,142.037,2020-01-10,2020s
6zeeWid2sgw4lap2jV61PZ,Better,77,album,229320,0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,2018-10-18,2020s
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),72,single,238173,0.588,0.67,-6.439,0.0473,0.0104,3.33e-6,0.338,0.505,118.159,2018-09-06,2020s
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,82,compilation,158040,0.76,0.479,-5.574,0.0466,0.556,0,0.0703,0.913,89.911,2018-12-14,2020s
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),79,album,260640,0.696,0.454,-6.756,0.153,0.123,0,0.155,0.136,92.928,2019-06-28,2020s
7CHi4DtfK4heMlQaudCuHK,Lose Control,77,single,168387,0.598,0.526,-8.659,0.0415,0.129,0,0.14,0.529,123.935,2019-10-11,2020s
7ssEhls1ZYEGtBsoovkMSe,Level Up,62,album,204150,0.746,0.825,-4.666,0.169,0.0142,0.0107,0.121,0.584,152.914,2019-05-10,2020s
35Dh5MnCUPLN3XyAVtQff3,Do It,66,album,176786,0.725,0.668,-7.286,0.055,0.0932,2.33e-6,0.112,0.566,82.966,2020-06-03,2020s
7Bar1kLTmsRmH6FCKKMEyU,Hit Different,71,single,202007,0.679,0.516,-6.371,0.0452,0.199,0,0.0965,0.716,120.074,2020-09-04,2020s
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),70,album,197573,0.9,0.4,-8.575,0.127,0.0516,0,0.0599,0.346,135.984,2019-04-05,2020s
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),67,single,184280,0.619,0.459,-5.782,0.0334,0.56,0,0.137,0.498,126.803,2019-09-26,2020s
7xQAfvXzm3AkraOtGPWIZg,Wow.,81,album,149546,0.829,0.539,-7.359,0.208,0.136,1.78e-6,0.103,0.388,99.96,2019-09-06,2020s
0mACL7DVghZNMTJPectgoW,I Know Alone,43,album,226026,0.772,0.658,-6.93,0.0722,0.14,0.0111,0.117,0.355,128.078,2021-02-19,2020s
1yTTMcUhL7rtz08Dsgb7Qb,The Bones - with Hozier,69,single,197298,0.561,0.597,-6,0.0405,0.286,0,0.0979,0.355,76.826,2019-10-04,2020s
1Tip6R4swhC7E6hgILBjrE,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),64,album,220636,0.681,0.737,-5.246,0.0384,0.0291,7.16e-6,0.0856,0.278,109.95,2020-11-27,2020s
4y3BUo2hp0MxylfbUaqRyJ,Stuck In The Middle,56,single,196000,0.871,0.501,-8.904,0.0466,0.371,0,0.0939,0.848,119.953,2020-05-29,2020s
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),65,single,242000,0.822,0.743,-4.772,0.28,0.016,0,0.127,0.636,84.459,2020-04-29,2020s
6Pgmqg15yVexuOgtzuxwoX,Dancing in My Room,73,single,180138,0.98,0.413,-11.052,0.101,0.671,7.95e-5,0.17,0.764,119.993,2020-10-26,2020s
52BJrldggFQyTiW8XrILhO,In The Party,64,album,137361,0.919,0.609,-5.059,0.262,0.0096,0,0.124,0.418,134.992,2020-07-24,2020s
4k2cAUUPp3VZdK4gwG9pxy,Pick Up Your Feelings,49,album,229413,0.643,0.413,-6.136,0.0717,0.261,0,0.117,0.572,170.896,2021-01-08,2020s
2rTnVB1bvwxHtaIl4uVu7f,Slide,63,single,238321,0.832,0.469,-9.141,0.339,0.0807,8.26e-6,0.207,0.197,97.023,2019-09-27,2020s
3CwcGdFwFF3DfHGGppdI4X,Muwop (feat. Gucci Mane),50,single,200135,0.79,0.61,-6.958,0.102,0.0613,0,0.243,0.62,145.88,2020-07-30,2020s
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),73,single,155883,0.84,0.766,-4.12,0.136,0.00302,3.61e-6,0.0684,0.402,94.018,2021-01-07,2020s
0rIAC4PXANcKmitJfoqmVm,Motivation,69,single,193837,0.599,0.887,-3.967,0.0984,0.0192,1.21e-6,0.3,0.881,170.918,2019-08-16,2020s
1tNJrcVe6gwLEiZCtprs1u,3 Nights,74,single,177666,0.815,0.518,-6.594,0.0897,0.223,0,0.104,0.877,151.891,2018-10-16,2020s
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,80,album,190066,0.554,0.498,-8.866,0.0685,0.23,5.98e-6,0.795,0.413,79.635,2019-05-17,2020s
1000nHvUdawXuUHgBod4Wv,Panini,71,single,114893,0.703,0.594,-6.146,0.0752,0.342,0,0.123,0.475,153.848,2019-09-13,2020s
7xAMpiRlBfo60afepp8mfG,Hollywood,55,single,170558,0.843,0.513,-7.568,0.456,0.109,0,0.0541,0.71,162.019,2018-10-14,2020s
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),87,single,214846,0.791,0.862,-3.24,0.11,0.037,2.19e-5,0.0814,0.592,123.994,2018-04-06,2020s
09IStsImFySgyp0pIQdqAc,The Middle,79,single,184732,0.753,0.657,-3.061,0.0449,0.171,0,0.112,0.437,107.01,2018-01-23,2020s
4UN6sBmFTt2IqxN3IRqJT3,Gaslighter,53,album,203466,0.681,0.728,-7.317,0.0513,0.00624,0,0.055,0.693,131.017,2020-07-17,2020s
0b9oOr2ZgvyQu88wzixux9,This Is America,69,single,225773,0.854,0.463,-6.159,0.137,0.117,0,0.354,0.549,120.024,2018-05-06,2020s
0VgkVdmE4gld66l8iyGjgx,Mask Off,82,album,204600,0.833,0.434,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,2017-06-30,2020s
3NuN59jpH3B5cNa2M4r7XG,BOOGIE,63,album,193154,0.604,0.933,-3.034,0.214,0.0137,0,0.37,0.28,110.029,2017-12-15,2020s
6uvMKqNlrSvcC4NaKnrwjZ,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",69,single,278085,0.883,0.674,-8.043,0.357,0.21,0,0.0678,0.73,141.02,2021-04-22,2020s
1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),72,album,204173,0.671,0.672,-3.094,0.0688,0.0329,0,0.118,0.632,97.979,2017-06-22,2020s
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),73,single,201707,0.708,0.648,-5.626,0.0449,0.0956,0,0.134,0.338,143.955,2018-02-14,2020s
3bH4HzoZZFq8UpZmI2AMgV,New Light,3,single,216014,0.828,0.689,-7.878,0.0326,0.325,0.0384,0.0808,0.853,123.931,2018-05-10,2020s
56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,63,album,266306,0.683,0.664,-4.233,0.0332,0.538,0,0.0671,0.866,106.991,2008-09-23,2020s
0rzNMzZsubFcXSEh7dnem7,Hold Up,67,album,221093,0.524,0.397,-11.936,0.405,0.745,0,0.521,0.552,80.744,2016-04-23,2020s
3kxfsdsCpFgN412fpnW85Y,Redbone,0,album,326933,0.745,0.356,-10.425,0.0941,0.172,0.00943,0.123,0.607,160.033,2016-12-02,2020s
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),76,album,275080,0.795,0.594,-6.2,0.0748,0.112,0,0.162,0.409,135.002,2017-06-09,2020s
0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),72,album,223078,0.688,0.533,-8.363,0.0865,0.0355,3.48e-6,0.172,0.567,164.069,2015-11-20,2020s
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),71,single,230813,0.736,0.795,-3.299,0.0545,0.498,1.21e-6,0.254,0.511,104.066,2017-02-24,2020s
6oJ6le65B3SEqPwMRNXWjY,Higher Love,75,single,228267,0.693,0.678,-7.159,0.0324,0.0151,5.71e-6,0.101,0.404,103.952,2019-06-28,2020s
